BEST CASE: 
Comparisons: 1
Time: 1000.0 nanoseconds 
 
WORST CASE: 
Leftmost Target: 
  Loop: 9
  Time: 2400.0 nanoseconds 
Rightmost Target: 
  Loop: 10
  Time: 1700.0 nanoseconds 
Left Beside Middle: 
  Loop: 10
  Time: 1300.0 nanoseconds 
Right Beside Middle: 
  Loop: 9
  Time: 1200.0 nanoseconds 
 
AVERAGE CASE: 
i:519 1085576775: Loop = 10, Time = 500 ns
i:520 1087684010: Loop = 9, Time = 400 ns
i:521 1088776469: Loop = 10, Time = 500 ns
i:522 1094877905: Loop = 7, Time = 300 ns
i:523 1097756309: Loop = 10, Time = 500 ns
i:524 1098205933: Loop = 9, Time = 400 ns
i:525 1099950770: Loop = 10, Time = 400 ns
i:526 1099964625: Loop = 8, Time = 400 ns
i:527 1100720044: Loop = 10, Time = 500 ns
i:528 1102602578: Loop = 9, Time = 400 ns
i:529 1103336998: Loop = 10, Time = 500 ns
i:530 1103669583: Loop = 5, Time = 200 ns
i:531 1108990592: Loop = 9, Time = 500 ns
i:532 1110007001: Loop = 10, Time = 400 ns
i:533 1113114661: Loop = 8, Time = 300 ns
i:534 1114004328: Loop = 10, Time = 400 ns
i:535 1114216450: Loop = 9, Time = 400 ns
i:536 1114646568: Loop = 10, Time = 500 ns
i:537 1115781956: Loop = 7, Time = 300 ns
i:538 1118007854: Loop = 10, Time = 500 ns
i:539 1118400518: Loop = 9, Time = 400 ns
i:540 1121211624: Loop = 10, Time = 400 ns
i:541 1122952160: Loop = 8, Time = 400 ns
i:542 1123465199: Loop = 10, Time = 500 ns
i:543 1124873454: Loop = 9, Time = 400 ns
i:544 1126826909: Loop = 10, Time = 400 ns
i:545 1129824929: Loop = 6, Time = 300 ns
i:546 1130321674: Loop = 10, Time = 600 ns
i:547 1131684179: Loop = 9, Time = 400 ns
i:548 1134949521: Loop = 10, Time = 500 ns
i:549 1136239275: Loop = 8, Time = 300 ns
i:550 1138756978: Loop = 10, Time = 500 ns
i:551 1145923993: Loop = 9, Time = 400 ns
i:552 1149205908: Loop = 10, Time = 400 ns
i:553 1152964622: Loop = 7, Time = 300 ns
i:554 1155967820: Loop = 10, Time = 600 ns
i:555 1159901292: Loop = 9, Time = 400 ns
i:556 1163433483: Loop = 10, Time = 400 ns
i:557 1164712971: Loop = 8, Time = 300 ns
i:558 1166096949: Loop = 10, Time = 500 ns
i:559 1168366298: Loop = 9, Time = 400 ns
i:560 1170675077: Loop = 10, Time = 400 ns
i:561 1178918266: Loop = 4, Time = 100 ns
i:562 1179073614: Loop = 9, Time = 900 ns
i:563 1181884877: Loop = 10, Time = 500 ns
i:564 1184464431: Loop = 8, Time = 300 ns
i:565 1185684014: Loop = 10, Time = 500 ns
i:566 1186459403: Loop = 9, Time = 400 ns
i:567 1186997675: Loop = 10, Time = 400 ns
i:568 1188401938: Loop = 7, Time = 300 ns
i:569 1192201969: Loop = 10, Time = 600 ns
i:570 1193913375: Loop = 9, Time = 300 ns
i:571 1194630056: Loop = 10, Time = 400 ns
i:572 1195550228: Loop = 8, Time = 400 ns
i:573 1196343531: Loop = 10, Time = 400 ns
i:574 1197732524: Loop = 9, Time = 400 ns
i:575 1203188025: Loop = 10, Time = 500 ns
i:576 1204801815: Loop = 6, Time = 300 ns
i:577 1204806620: Loop = 10, Time = 700 ns
i:578 1215785290: Loop = 9, Time = 400 ns
i:579 1226024370: Loop = 10, Time = 400 ns
i:580 1228185526: Loop = 8, Time = 400 ns
i:581 1231156714: Loop = 10, Time = 400 ns
i:582 1238168141: Loop = 9, Time = 400 ns
i:583 1240341019: Loop = 10, Time = 500 ns
i:584 1241550532: Loop = 7, Time = 400 ns
i:585 1241578612: Loop = 10, Time = 500 ns
i:586 1244924254: Loop = 9, Time = 400 ns
i:587 1246250097: Loop = 10, Time = 400 ns
i:588 1248215111: Loop = 8, Time = 400 ns
i:589 1253018838: Loop = 10, Time = 700 ns
i:590 1253275806: Loop = 9, Time = 700 ns
i:591 1255267037: Loop = 10, Time = 500 ns
i:592 1257589941: Loop = 5, Time = 200 ns
i:593 1259040625: Loop = 10, Time = 600 ns
i:594 1259127248: Loop = 9, Time = 400 ns
i:595 1259208122: Loop = 10, Time = 400 ns
i:596 1259954227: Loop = 8, Time = 400 ns
i:597 1260555026: Loop = 10, Time = 400 ns
i:598 1261564263: Loop = 9, Time = 400 ns
i:599 1261790187: Loop = 10, Time = 400 ns
i:600 1263842675: Loop = 7, Time = 300 ns
i:601 1268324741: Loop = 10, Time = 500 ns
i:602 1270379731: Loop = 9, Time = 400 ns
i:603 1271339236: Loop = 10, Time = 400 ns
i:604 1275817952: Loop = 8, Time = 400 ns
i:605 1278688195: Loop = 10, Time = 400 ns
i:606 1279483629: Loop = 9, Time = 400 ns
i:607 1281110270: Loop = 10, Time = 500 ns
i:608 1285424594: Loop = 6, Time = 300 ns
i:609 1286404973: Loop = 10, Time = 600 ns
i:610 1286723748: Loop = 9, Time = 400 ns
i:611 1292905886: Loop = 10, Time = 800 ns
i:612 1300292383: Loop = 8, Time = 300 ns
i:613 1303247657: Loop = 10, Time = 400 ns
i:614 1303514890: Loop = 9, Time = 400 ns
i:615 1306349985: Loop = 10, Time = 500 ns
i:616 1307001758: Loop = 7, Time = 300 ns
i:617 1307155541: Loop = 10, Time = 500 ns
i:618 1309001606: Loop = 9, Time = 400 ns
i:619 1315240147: Loop = 10, Time = 500 ns
i:620 1316368864: Loop = 8, Time = 300 ns
i:621 1317138778: Loop = 10, Time = 400 ns
i:622 1317344461: Loop = 9, Time = 300 ns
i:623 1318475747: Loop = 10, Time = 400 ns
i:624 1321168226: Loop = 3, Time = 200 ns
i:625 1324969278: Loop = 9, Time = 800 ns
i:626 1325487379: Loop = 10, Time = 600 ns
i:627 1326011041: Loop = 8, Time = 300 ns
i:628 1328284954: Loop = 10, Time = 500 ns
i:629 1328729187: Loop = 9, Time = 400 ns
i:630 1333498164: Loop = 10, Time = 400 ns
i:631 1335858460: Loop = 7, Time = 300 ns
i:632 1336371438: Loop = 10, Time = 500 ns
i:633 1336598166: Loop = 9, Time = 400 ns
i:634 1337169385: Loop = 10, Time = 400 ns
i:635 1337376136: Loop = 8, Time = 400 ns
i:636 1340499335: Loop = 10, Time = 400 ns
i:637 1343521342: Loop = 9, Time = 400 ns
i:638 1345081431: Loop = 10, Time = 400 ns
i:639 1348195303: Loop = 6, Time = 200 ns
i:640 1350042711: Loop = 10, Time = 700 ns
i:641 1350361333: Loop = 9, Time = 400 ns
i:642 1350528913: Loop = 10, Time = 500 ns
i:643 1351896897: Loop = 8, Time = 300 ns
i:644 1357684618: Loop = 10, Time = 600 ns
i:645 1362237896: Loop = 9, Time = 400 ns
i:646 1366763979: Loop = 10, Time = 400 ns
i:647 1370281897: Loop = 7, Time = 300 ns
i:648 1371628066: Loop = 10, Time = 500 ns
i:649 1375686789: Loop = 9, Time = 400 ns
i:650 1378300490: Loop = 10, Time = 400 ns
i:651 1379706975: Loop = 8, Time = 400 ns
i:652 1381635460: Loop = 10, Time = 500 ns
i:653 1382571441: Loop = 9, Time = 500 ns
i:654 1385394799: Loop = 10, Time = 500 ns
i:655 1385552438: Loop = 5, Time = 300 ns
i:656 1394111119: Loop = 9, Time = 500 ns
i:657 1398396453: Loop = 10, Time = 400 ns
i:658 1403528198: Loop = 8, Time = 400 ns
i:659 1403700601: Loop = 10, Time = 400 ns
i:660 1409330544: Loop = 9, Time = 400 ns
i:661 1410079799: Loop = 10, Time = 500 ns
i:662 1412559398: Loop = 7, Time = 500 ns
i:663 1414059153: Loop = 10, Time = 400 ns
i:664 1415609338: Loop = 9, Time = 400 ns
i:665 1419868566: Loop = 10, Time = 400 ns
i:666 1421411599: Loop = 8, Time = 400 ns
i:667 1421879917: Loop = 10, Time = 400 ns
i:668 1422880978: Loop = 9, Time = 300 ns
i:669 1423830777: Loop = 10, Time = 500 ns
i:670 1425691841: Loop = 6, Time = 400 ns
i:671 1433649435: Loop = 10, Time = 500 ns
i:672 1434245528: Loop = 9, Time = 400 ns
i:673 1438282633: Loop = 10, Time = 500 ns
i:674 1445110337: Loop = 8, Time = 400 ns
i:675 1446009734: Loop = 10, Time = 400 ns
i:676 1448272423: Loop = 9, Time = 300 ns
i:677 1451575027: Loop = 10, Time = 400 ns
i:678 1452227942: Loop = 7, Time = 300 ns
i:679 1454068564: Loop = 10, Time = 600 ns
i:680 1455554079: Loop = 9, Time = 400 ns
i:681 1455696122: Loop = 10, Time = 500 ns
i:682 1456019610: Loop = 8, Time = 300 ns
i:683 1456790420: Loop = 10, Time = 600 ns
i:684 1458163905: Loop = 9, Time = 400 ns
i:685 1460640138: Loop = 10, Time = 400 ns
i:686 1462152620: Loop = 4, Time = 200 ns
i:687 1462189609: Loop = 9, Time = 700 ns
i:688 1462322068: Loop = 10, Time = 400 ns
i:689 1462953456: Loop = 8, Time = 400 ns
i:690 1465133697: Loop = 10, Time = 500 ns
i:691 1465674914: Loop = 9, Time = 400 ns
i:692 1466135903: Loop = 10, Time = 500 ns
i:693 1469274330: Loop = 7, Time = 300 ns
i:694 1471466604: Loop = 10, Time = 600 ns
i:695 1473740531: Loop = 9, Time = 400 ns
i:696 1473776872: Loop = 10, Time = 500 ns
i:697 1474005917: Loop = 8, Time = 400 ns
i:698 1478494291: Loop = 10, Time = 500 ns
i:699 1490138376: Loop = 9, Time = 400 ns
i:700 1491315324: Loop = 10, Time = 400 ns
i:701 1492369033: Loop = 6, Time = 300 ns
i:702 1493583527: Loop = 10, Time = 600 ns
i:703 1494027276: Loop = 9, Time = 400 ns
i:704 1495461553: Loop = 10, Time = 400 ns
i:705 1496457127: Loop = 8, Time = 300 ns
i:706 1498610912: Loop = 10, Time = 400 ns
i:707 1503503888: Loop = 9, Time = 400 ns
i:708 1505458520: Loop = 10, Time = 400 ns
i:709 1506260972: Loop = 7, Time = 300 ns
i:710 1506462338: Loop = 10, Time = 500 ns
i:711 1512011514: Loop = 9, Time = 400 ns
i:712 1518674107: Loop = 10, Time = 400 ns
i:713 1519093529: Loop = 8, Time = 300 ns
i:714 1526139043: Loop = 10, Time = 800 ns
i:715 1531489318: Loop = 9, Time = 400 ns
i:716 1536916456: Loop = 10, Time = 400 ns
i:717 1537729727: Loop = 5, Time = 200 ns
i:718 1542930821: Loop = 10, Time = 600 ns
i:719 1544511053: Loop = 9, Time = 400 ns
i:720 1546629061: Loop = 10, Time = 400 ns
i:721 1548376337: Loop = 8, Time = 300 ns
i:722 1552843900: Loop = 10, Time = 500 ns
i:723 1556425608: Loop = 9, Time = 400 ns
i:724 1559765943: Loop = 10, Time = 500 ns
i:725 1564292749: Loop = 7, Time = 300 ns
i:726 1567253049: Loop = 10, Time = 400 ns
i:727 1568058052: Loop = 9, Time = 400 ns
i:728 1569244997: Loop = 10, Time = 500 ns
i:729 1572410512: Loop = 8, Time = 800 ns
i:730 1572782708: Loop = 10, Time = 800 ns
i:731 1576639159: Loop = 9, Time = 600 ns
i:732 1577301707: Loop = 10, Time = 500 ns
i:733 1581180918: Loop = 6, Time = 300 ns
i:734 1584582344: Loop = 10, Time = 500 ns
i:735 1586458646: Loop = 9, Time = 400 ns
i:736 1589817953: Loop = 10, Time = 400 ns
i:737 1592893707: Loop = 8, Time = 400 ns
i:738 1596370469: Loop = 10, Time = 400 ns
i:739 1598203195: Loop = 9, Time = 400 ns
i:740 1599444506: Loop = 10, Time = 800 ns
i:741 1605973164: Loop = 7, Time = 300 ns
i:742 1606595335: Loop = 10, Time = 500 ns
i:743 1609158763: Loop = 9, Time = 400 ns
i:744 1609505413: Loop = 10, Time = 400 ns
i:745 1610357537: Loop = 8, Time = 400 ns
i:746 1615062332: Loop = 10, Time = 500 ns
i:747 1617805010: Loop = 9, Time = 400 ns
i:748 1620880273: Loop = 10, Time = 400 ns
i:749 1622029193: Loop = 2, Time = 100 ns
i:750 1624366239: Loop = 9, Time = 1100 ns
i:751 1630960903: Loop = 10, Time = 400 ns
i:752 1633112336: Loop = 8, Time = 300 ns
i:753 1633128601: Loop = 10, Time = 400 ns
i:754 1633871492: Loop = 9, Time = 400 ns
i:755 1638912052: Loop = 10, Time = 400 ns
i:756 1638967123: Loop = 7, Time = 300 ns
i:757 1642201364: Loop = 10, Time = 600 ns
i:758 1643338758: Loop = 9, Time = 400 ns
i:759 1643853067: Loop = 10, Time = 400 ns
i:760 1646614765: Loop = 8, Time = 300 ns
i:761 1646890637: Loop = 10, Time = 500 ns
i:762 1649107143: Loop = 9, Time = 400 ns
i:763 1651244325: Loop = 10, Time = 500 ns
i:764 1653071890: Loop = 6, Time = 300 ns
i:765 1657005359: Loop = 10, Time = 600 ns
i:766 1661079773: Loop = 9, Time = 400 ns
i:767 1662197233: Loop = 10, Time = 400 ns
i:768 1663562296: Loop = 8, Time = 400 ns
i:769 1665816179: Loop = 10, Time = 400 ns
i:770 1671338081: Loop = 9, Time = 300 ns
i:771 1673354542: Loop = 10, Time = 500 ns
i:772 1674432452: Loop = 7, Time = 300 ns
i:773 1678579021: Loop = 10, Time = 400 ns
i:774 1684316788: Loop = 9, Time = 400 ns
i:775 1684781870: Loop = 10, Time = 400 ns
i:776 1686157449: Loop = 8, Time = 400 ns
i:777 1688100211: Loop = 10, Time = 500 ns
i:778 1693552525: Loop = 9, Time = 400 ns
i:779 1695510064: Loop = 10, Time = 500 ns
i:780 1698274368: Loop = 5, Time = 200 ns
i:781 1698418208: Loop = 9, Time = 700 ns
i:782 1699190829: Loop = 10, Time = 400 ns
i:783 1702924963: Loop = 8, Time = 400 ns
i:784 1712022444: Loop = 10, Time = 500 ns
i:785 1712391926: Loop = 9, Time = 500 ns
i:786 1719591385: Loop = 10, Time = 600 ns
i:787 1719912904: Loop = 7, Time = 400 ns
i:788 1722235999: Loop = 10, Time = 400 ns
i:789 1724369821: Loop = 9, Time = 400 ns
i:790 1726828407: Loop = 10, Time = 500 ns
i:791 1730068424: Loop = 8, Time = 300 ns
i:792 1733427432: Loop = 10, Time = 500 ns
i:793 1736952852: Loop = 9, Time = 400 ns
i:794 1738614184: Loop = 10, Time = 400 ns
i:795 1740532561: Loop = 6, Time = 300 ns
i:796 1742960880: Loop = 10, Time = 500 ns
i:797 1745592874: Loop = 9, Time = 1100 ns
i:798 1745943053: Loop = 10, Time = 600 ns
i:799 1746651755: Loop = 8, Time = 300 ns
i:800 1747488706: Loop = 10, Time = 400 ns
i:801 1747738550: Loop = 9, Time = 300 ns
i:802 1748729563: Loop = 10, Time = 400 ns
i:803 1750201287: Loop = 7, Time = 300 ns
i:804 1752009683: Loop = 10, Time = 500 ns
i:805 1752301022: Loop = 9, Time = 400 ns
i:806 1752775125: Loop = 10, Time = 400 ns
i:807 1753017527: Loop = 8, Time = 400 ns
i:808 1754260198: Loop = 10, Time = 500 ns
i:809 1754389241: Loop = 9, Time = 400 ns
i:810 1754893189: Loop = 10, Time = 400 ns
i:811 1756164005: Loop = 4, Time = 200 ns
i:812 1756566544: Loop = 9, Time = 600 ns
i:813 1757948885: Loop = 10, Time = 500 ns
i:814 1760486288: Loop = 8, Time = 300 ns
i:815 1761920867: Loop = 10, Time = 400 ns
i:816 1762074682: Loop = 9, Time = 1000 ns
i:817 1762502453: Loop = 10, Time = 400 ns
i:818 1762677353: Loop = 7, Time = 300 ns
i:819 1763508645: Loop = 10, Time = 600 ns
i:820 1769143104: Loop = 9, Time = 400 ns
i:821 1770037205: Loop = 10, Time = 400 ns
i:822 1772045013: Loop = 8, Time = 300 ns
i:823 1772492356: Loop = 10, Time = 400 ns
i:824 1772860081: Loop = 9, Time = 400 ns
i:825 1773039995: Loop = 10, Time = 400 ns
i:826 1776607672: Loop = 6, Time = 200 ns
i:827 1777668879: Loop = 10, Time = 500 ns
i:828 1778674529: Loop = 9, Time = 400 ns
i:829 1779291111: Loop = 10, Time = 400 ns
i:830 1779873229: Loop = 8, Time = 300 ns
i:831 1786279045: Loop = 10, Time = 500 ns
i:832 1790220539: Loop = 9, Time = 300 ns
i:833 1791570172: Loop = 10, Time = 400 ns
i:834 1791574539: Loop = 7, Time = 200 ns
i:835 1794097684: Loop = 10, Time = 400 ns
i:836 1794865934: Loop = 9, Time = 400 ns
i:837 1795735714: Loop = 10, Time = 400 ns
i:838 1799399179: Loop = 8, Time = 300 ns
i:839 1800525037: Loop = 10, Time = 500 ns
i:840 1802391688: Loop = 9, Time = 400 ns
i:841 1805812355: Loop = 10, Time = 500 ns
i:842 1806652620: Loop = 5, Time = 300 ns
i:843 1808799721: Loop = 10, Time = 600 ns
i:844 1810580013: Loop = 9, Time = 400 ns
i:845 1812844904: Loop = 10, Time = 400 ns
i:846 1813255326: Loop = 8, Time = 400 ns
i:847 1813572267: Loop = 10, Time = 500 ns
i:848 1815122918: Loop = 9, Time = 400 ns
i:849 1816196603: Loop = 10, Time = 400 ns
i:850 1817182001: Loop = 7, Time = 300 ns
i:851 1817249795: Loop = 10, Time = 500 ns
i:852 1818345905: Loop = 9, Time = 400 ns
i:853 1820568109: Loop = 10, Time = 500 ns
i:854 1820927206: Loop = 8, Time = 300 ns
i:855 1823185705: Loop = 10, Time = 600 ns
i:856 1824236283: Loop = 9, Time = 300 ns
i:857 1824556821: Loop = 10, Time = 400 ns
i:858 1826078961: Loop = 6, Time = 200 ns
i:859 1829790796: Loop = 10, Time = 600 ns
i:860 1830524747: Loop = 9, Time = 400 ns
i:861 1831266426: Loop = 10, Time = 400 ns
i:862 1834176720: Loop = 8, Time = 300 ns
i:863 1838362827: Loop = 10, Time = 400 ns
i:864 1838618662: Loop = 9, Time = 400 ns
i:865 1840280916: Loop = 10, Time = 400 ns
i:866 1841586069: Loop = 7, Time = 300 ns
i:867 1843367170: Loop = 10, Time = 500 ns
i:868 1845217543: Loop = 9, Time = 300 ns
i:869 1846727566: Loop = 10, Time = 400 ns
i:870 1847188603: Loop = 8, Time = 400 ns
i:871 1849398563: Loop = 10, Time = 500 ns
i:872 1851089533: Loop = 9, Time = 400 ns
i:873 1858811166: Loop = 10, Time = 400 ns
i:874 1859709030: Loop = 3, Time = 200 ns
i:875 1860917188: Loop = 9, Time = 800 ns
i:876 1862881580: Loop = 10, Time = 500 ns
i:877 1866163538: Loop = 8, Time = 400 ns
i:878 1866565274: Loop = 10, Time = 400 ns
i:879 1868687078: Loop = 9, Time = 400 ns
i:880 1869520843: Loop = 10, Time = 400 ns
i:881 1869583452: Loop = 7, Time = 300 ns
i:882 1873002483: Loop = 10, Time = 400 ns
i:883 1874469432: Loop = 9, Time = 400 ns
i:884 1874574250: Loop = 10, Time = 400 ns
i:885 1874900376: Loop = 8, Time = 300 ns
i:886 1875328816: Loop = 10, Time = 500 ns
i:887 1880418666: Loop = 9, Time = 400 ns
i:888 1881079770: Loop = 10, Time = 400 ns
i:889 1882185554: Loop = 6, Time = 300 ns
i:890 1888385765: Loop = 10, Time = 500 ns
i:891 1890025126: Loop = 9, Time = 400 ns
i:892 1894549518: Loop = 10, Time = 400 ns
i:893 1903851575: Loop = 8, Time = 400 ns
i:894 1904040155: Loop = 10, Time = 500 ns
i:895 1910021807: Loop = 9, Time = 400 ns
i:896 1910891160: Loop = 10, Time = 400 ns
i:897 1913808139: Loop = 7, Time = 300 ns
i:898 1914718863: Loop = 10, Time = 500 ns
i:899 1915288016: Loop = 9, Time = 400 ns
i:900 1916979927: Loop = 10, Time = 400 ns
i:901 1917036438: Loop = 8, Time = 400 ns
i:902 1917188577: Loop = 10, Time = 500 ns
i:903 1924078394: Loop = 9, Time = 400 ns
i:904 1925151839: Loop = 10, Time = 400 ns
i:905 1934063515: Loop = 5, Time = 200 ns
i:906 1934253755: Loop = 10, Time = 700 ns
i:907 1935852814: Loop = 9, Time = 400 ns
i:908 1940646185: Loop = 10, Time = 400 ns
i:909 1942224343: Loop = 8, Time = 300 ns
i:910 1942561305: Loop = 10, Time = 500 ns
i:911 1942720829: Loop = 9, Time = 400 ns
i:912 1942792770: Loop = 10, Time = 500 ns
i:913 1943743571: Loop = 7, Time = 300 ns
i:914 1944325872: Loop = 10, Time = 500 ns
i:915 1946645009: Loop = 9, Time = 300 ns
i:916 1947385615: Loop = 10, Time = 400 ns
i:917 1948793032: Loop = 8, Time = 300 ns
i:918 1948798563: Loop = 10, Time = 600 ns
i:919 1948923264: Loop = 9, Time = 700 ns
i:920 1949884413: Loop = 10, Time = 500 ns
i:921 1950303935: Loop = 6, Time = 300 ns
i:922 1951952437: Loop = 10, Time = 500 ns
i:923 1954712359: Loop = 9, Time = 300 ns
i:924 1954760857: Loop = 10, Time = 500 ns
i:925 1955165493: Loop = 8, Time = 400 ns
i:926 1958867885: Loop = 10, Time = 500 ns
i:927 1959064840: Loop = 9, Time = 400 ns
i:928 1963944706: Loop = 10, Time = 400 ns
i:929 1969751942: Loop = 7, Time = 300 ns
i:930 1978730221: Loop = 10, Time = 500 ns
i:931 1979619444: Loop = 9, Time = 400 ns
i:932 1980726865: Loop = 10, Time = 400 ns
i:933 1981761604: Loop = 8, Time = 300 ns
i:934 1984982818: Loop = 10, Time = 400 ns
i:935 1986018151: Loop = 9, Time = 400 ns
i:936 1987281933: Loop = 10, Time = 400 ns
i:937 1989726533: Loop = 4, Time = 200 ns
i:938 1996413968: Loop = 9, Time = 900 ns
i:939 1999204844: Loop = 10, Time = 500 ns
i:940 1999504300: Loop = 8, Time = 300 ns
i:941 1999680506: Loop = 10, Time = 500 ns
i:942 1999709699: Loop = 9, Time = 400 ns
i:943 2004031793: Loop = 10, Time = 400 ns
i:944 2006875427: Loop = 7, Time = 300 ns
i:945 2008864030: Loop = 10, Time = 500 ns
i:946 2011399257: Loop = 9, Time = 400 ns
i:947 2015217287: Loop = 10, Time = 400 ns
i:948 2016987573: Loop = 8, Time = 400 ns
i:949 2021367955: Loop = 10, Time = 500 ns
i:950 2025836022: Loop = 9, Time = 400 ns
i:951 2026536882: Loop = 10, Time = 400 ns
i:952 2026816381: Loop = 6, Time = 200 ns
i:953 2029650904: Loop = 10, Time = 600 ns
i:954 2031470494: Loop = 9, Time = 400 ns
i:955 2032500243: Loop = 10, Time = 400 ns
i:956 2037642342: Loop = 8, Time = 300 ns
i:957 2044972263: Loop = 10, Time = 400 ns
i:958 2045230105: Loop = 9, Time = 400 ns
i:959 2048494319: Loop = 10, Time = 500 ns
i:960 2050422423: Loop = 7, Time = 300 ns
i:961 2051160014: Loop = 10, Time = 400 ns
i:962 2060799363: Loop = 9, Time = 400 ns
i:963 2060893282: Loop = 10, Time = 400 ns
i:964 2061043914: Loop = 8, Time = 400 ns
i:965 2064102926: Loop = 10, Time = 400 ns
i:966 2064223472: Loop = 9, Time = 400 ns
i:967 2065380135: Loop = 10, Time = 400 ns
i:968 2069520854: Loop = 5, Time = 200 ns
i:969 2070888120: Loop = 10, Time = 800 ns
i:970 2072874428: Loop = 9, Time = 400 ns
i:971 2079026621: Loop = 10, Time = 400 ns
i:972 2079828531: Loop = 8, Time = 300 ns
i:973 2083208116: Loop = 10, Time = 400 ns
i:974 2086006004: Loop = 9, Time = 400 ns
i:975 2087557403: Loop = 10, Time = 400 ns
i:976 2098065555: Loop = 7, Time = 300 ns
i:977 2100065972: Loop = 10, Time = 500 ns
i:978 2103824686: Loop = 9, Time = 500 ns
i:979 2105589463: Loop = 10, Time = 400 ns
i:980 2107794220: Loop = 8, Time = 300 ns
i:981 2110432918: Loop = 10, Time = 500 ns
i:982 2112083647: Loop = 9, Time = 400 ns
i:983 2114161786: Loop = 10, Time = 400 ns
i:984 2114681597: Loop = 6, Time = 300 ns
i:985 2118042728: Loop = 10, Time = 600 ns
i:986 2118066836: Loop = 9, Time = 400 ns
i:987 2118246462: Loop = 10, Time = 400 ns
i:988 2119610204: Loop = 8, Time = 300 ns
i:989 2126452917: Loop = 10, Time = 400 ns
i:990 2127124720: Loop = 9, Time = 300 ns
i:991 2131554137: Loop = 10, Time = 400 ns
i:992 2135377460: Loop = 7, Time = 300 ns
i:993 2136185254: Loop = 10, Time = 400 ns
i:994 2139338377: Loop = 9, Time = 400 ns
i:995 2139394372: Loop = 10, Time = 400 ns
i:996 2141340291: Loop = 8, Time = 300 ns
i:997 2141996554: Loop = 10, Time = 400 ns
i:998 2143156847: Loop = 9, Time = 400 ns
i:999 2144969159: Loop = 10, Time = 400 ns
Average time: 521.4 nanoseconds
